file: data/0052503c-2849-4f41-ab51-db382103690c.wav
compressed_file_path: data/0052503c-2849-4f41-ab51-db382103690c.wav.brainwire
         21811696 function calls (21789927 primitive calls) in 9.685 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.002    0.002 _resampling.py:1(<module>)
      263    0.000    0.000    0.001    0.000 _docscrape.py:86(read_to_next_unindented_line)
        1    0.001    0.001    0.001    0.001 _basic.py:1141(lstsq)
        2    0.000    0.000    0.001    0.001 polynomial.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _kdtree.py:1(<module>)
        1    0.000    0.000    0.001    0.001 trf_linear.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _methods.py:1(<module>)
        3    0.000    0.000    0.001    0.000 basic.py:1(<module>)
      152    0.000    0.000    0.001    0.000 <frozen abc>:110(register)
        7    0.000    0.000    0.001    0.000 enum.py:891(_convert_)
      105    0.000    0.000    0.001    0.000 docscrape.py:205(_read_to_next_section)
        1    0.000    0.000    0.001    0.001 _stats_mstats_common.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _slsqp_py.py:1(<module>)
      605    0.000    0.000    0.001    0.000 _inspect.py:96(getargspec)
      152    0.000    0.000    0.001    0.000 {built-in method _abc._abc_register}
     1922    0.001    0.000    0.001    0.000 _docscrape.py:58(seek_next_non_empty_line)
     2628    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
        1    0.000    0.000    0.001    0.001 _cobyla_py.py:1(<module>)
        1    0.000    0.000    0.001    0.001 core.py:1(<module>)
      755    0.000    0.000    0.001    0.000 typing.py:159(_type_convert)
     1106    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:71(__init__)
      876    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:675(_validate_timestamp_pyc)
        1    0.000    0.000    0.001    0.001 wavfile.py:30(WAVE_FORMAT)
        1    0.000    0.000    0.001    0.001 _direct_py.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _upfirdn.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _linprog_rs.py:1(<module>)
     3186    0.001    0.000    0.001    0.000 _parser.py:254(get)
        1    0.000    0.000    0.001    0.001 _docscrape.py:1(<module>)
  814/154    0.000    0.000    0.001    0.000 <frozen abc>:121(__subclasscheck__)
     4160    0.001    0.000    0.001    0.000 _parser.py:164(__getitem__)
        1    0.000    0.000    0.001    0.001 _interpolative_backend.py:1(<module>)
     6750    0.001    0.000    0.001    0.000 {built-in method builtins.setattr}
     8338    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:244(_verbose_message)
      226    0.000    0.000    0.001    0.000 docscrape.py:84(read_to_next_empty_line)
  814/154    0.001    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.001    0.001 dyld.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _lbfgsb_py.py:1(<module>)
        2    0.000    0.000    0.001    0.001 pytables.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _zeros_py.py:1(<module>)
      349    0.001    0.000    0.001    0.000 typing.py:247(_collect_parameters)
      324    0.001    0.000    0.001    0.000 docscrape.py:174(_is_at_section)
        1    0.000    0.000    0.001    0.001 _globals.py:1(<module>)
        1    0.000    0.000    0.001    0.001 objects.py:1(<module>)
        1    0.000    0.000    0.001    0.001 rolling.py:1(<module>)
       20    0.000    0.000    0.001    0.000 _distn_infrastructure.py:3299(_attach_methods)
        1    0.000    0.000    0.001    0.001 _spherical_voronoi.py:1(<module>)
     1979    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.001    0.001 docscrape.py:118(NumpyDocString)
       17    0.000    0.000    0.001    0.000 typing.py:2855(_make_nmtuple)
      324    0.000    0.000    0.001    0.000 typing.py:1258(__init__)
        1    0.000    0.000    0.001    0.001 take.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _ellip_harm.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _docscrape.py:112(NumpyDocString)
        1    0.000    0.000    0.001    0.001 hashing.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _compressed.py:1(<module>)
       92    0.000    0.000    0.001    0.000 _compiler.py:509(_compile_info)
       28    0.000    0.000    0.001    0.000 _basic.py:16(_dispatch)
        1    0.000    0.000    0.001    0.001 _char_codes.py:1(<module>)
        1    0.000    0.000    0.001    0.001 scimath.py:1(<module>)
       28    0.000    0.000    0.001    0.000 _backend.py:173(generate_multimethod)
        1    0.000    0.000    0.001    0.001 uuid.py:1(<module>)
        1    0.000    0.000    0.001    0.001 decimal.py:1(<module>)
    19572    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
     2929    0.001    0.000    0.001    0.000 typing.py:1245(_is_dunder)
     2435    0.001    0.000    0.001    0.000 _docscrape.py:91(peek)
       31    0.000    0.000    0.001    0.000 dataclasses.py:624(_cmp_fn)
     1101    0.001    0.000    0.001    0.000 __init__.py:89(find_spec)
        5    0.000    0.000    0.001    0.000 _common.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _tnc.py:1(<module>)
        1    0.000    0.000    0.001    0.001 expr.py:1(<module>)
      121    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
        1    0.000    0.000    0.001    0.001 equality_constrained_sqp.py:1(<module>)
        1    0.000    0.000    0.001    0.001 tarfile.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _rbfinterp.py:1(<module>)
      878    0.001    0.000    0.001    0.000 {method '__exit__' of '_io._IOBase' objects}
        2    0.000    0.000    0.001    0.001 function_base.py:1(<module>)
      779    0.001    0.000    0.001    0.000 inspect.py:735(unwrap)
     4412    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1030(__exit__)
      116    0.000    0.000    0.001    0.000 typing.py:845(__init__)
      468    0.001    0.000    0.001    0.000 _docscrape.py:452(_str_param_list)
        1    0.000    0.000    0.001    0.001 arrow_parser_wrapper.py:1(<module>)
        1    0.000    0.000    0.001    0.001 wavfile.py:568(read)
     2717    0.001    0.000    0.001    0.000 inspect.py:3019(<genexpr>)
       28    0.000    0.000    0.001    0.000 _backend.py:309(get_defaults)
        1    0.000    0.000    0.001    0.001 _nonlin.py:1(<module>)
       27    0.000    0.000    0.001    0.000 dataclasses.py:588(_repr_fn)
  776/252    0.001    0.000    0.001    0.000 _parser.py:174(getwidth)
        1    0.000    0.000    0.001    0.001 dataframe_protocol.py:1(<module>)
    18968    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
     5331    0.001    0.000    0.001    0.000 _docscrape.py:81(is_empty)
        1    0.000    0.000    0.001    0.001 _isotonic.py:1(<module>)
     4412    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1026(__enter__)
        1    0.000    0.000    0.001    0.001 _threadsafety.py:1(<module>)
        1    0.000    0.000    0.001    0.001 bdf.py:1(<module>)
    45/12    0.000    0.000    0.001    0.000 typing.py:1412(_determine_new_args)
     1928    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
     1106    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:198(cb)
        1    0.000    0.000    0.001    0.001 linsolve.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _spectral_py.py:1(<module>)
     4345    0.001    0.000    0.001    0.000 _parser.py:233(__next)
     2400    0.001    0.000    0.001    0.000 copy.py:243(_keep_alive)
        1    0.000    0.000    0.001    0.001 melt.py:1(<module>)
    45/12    0.000    0.000    0.001    0.000 typing.py:1441(_make_substitution)
      393    0.000    0.000    0.001    0.000 __init__.py:163(match)
        1    0.000    0.000    0.001    0.001 cast.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _ufunc_config.py:1(<module>)
       14    0.000    0.000    0.001    0.000 core.py:115(doc_note)
        1    0.000    0.000    0.001    0.001 bz2.py:1(<module>)
        1    0.000    0.000    0.001    0.001 rolling.py:1855(Rolling)
     2100    0.001    0.000    0.001    0.000 copy.py:201(_deepcopy_list)
        1    0.000    0.000    0.001    0.001 encode:649(parse_arguments)
        1    0.000    0.000    0.001    0.001 __init__.py:12(__getattr__)
      106    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1696(path_hook_for_FileFinder)
     3504    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        1    0.000    0.000    0.001    0.001 fft.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _miobase.py:1(<module>)
      213    0.000    0.000    0.001    0.000 docscrape.py:92(read_to_next_unindented_line)
      519    0.001    0.000    0.001    0.000 function_base.py:2285(__init__)
        1    0.000    0.000    0.001    0.001 trf.py:1(<module>)
     1097    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:920(find_spec)
        8    0.000    0.000    0.001    0.000 typing.py:2946(__new__)
        1    0.000    0.000    0.001    0.001 _numdiff.py:1(<module>)
      671    0.001    0.000    0.001    0.000 inspect.py:167(get_annotations)
        1    0.000    0.000    0.001    0.001 _matfuncs_sqrtm.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _decomp_lu.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _ccallback.py:1(<module>)
     7014    0.001    0.000    0.001    0.000 _docscrape.py:44(__getitem__)
        7    0.000    0.000    0.001    0.000 _nonlin.py:1535(_nonlin_wrapper)
        1    0.000    0.000    0.001    0.001 _signaltools.py:1954(lfilter)
        1    0.000    0.000    0.001    0.001 _validation.py:1(<module>)
        1    0.001    0.001    0.001    0.001 {built-in method scipy.signal._sigtools._linear_filter}
        1    0.000    0.000    0.001    0.001 expanding.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _interpolation.py:1(<module>)
     2219    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
        8    0.000    0.000    0.001    0.000 enum.py:1647(convert_class)
        1    0.000    0.000    0.001    0.001 _pocketfft.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _max_len_seq.py:1(<module>)
        1    0.000    0.000    0.001    0.001 expanding.py:51(Expanding)
     2080    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:405(parent)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
        1    0.000    0.000    0.001    0.001 queue.py:1(<module>)
      270    0.000    0.000    0.001    0.000 _decorators.py:379(<listcomp>)
     6850    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.001    0.001 _sensitivity_analysis.py:1(<module>)
       46    0.000    0.000    0.001    0.000 typing.py:1804(__class_getitem__)
        1    0.000    0.000    0.001    0.001 resample.py:1(<module>)
      144    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
        1    0.000    0.000    0.001    0.001 config_init.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _netcdf.py:1(<module>)
        1    0.000    0.000    0.001    0.001 mstats.py:1(<module>)
        8    0.000    0.000    0.001    0.000 typing.py:2969(<dictcomp>)
      586    0.001    0.000    0.001    0.000 _inspect.py:65(getargs)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
      142    0.000    0.000    0.001    0.000 typing.py:313(_remove_dups_flatten)
     1112    0.000    0.000    0.001    0.000 _docscrape.py:87(is_unindented)
        1    0.000    0.000    0.001    0.001 wavfile.py:399(_read_data_chunk)
        1    0.000    0.000    0.001    0.001 encode:579(initialize_argument_parser)
        1    0.001    0.001    0.001    0.001 {built-in method numpy.fromfile}
        1    0.000    0.000    0.001    0.001 _mixins.py:1(<module>)
      106    0.000    0.000    0.001    0.000 <frozen zipimport>:64(__init__)
        1    0.000    0.000    0.001    0.001 managers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:454(StrFormatStyle)
        2    0.000    0.000    0.001    0.000 _strptime.py:173(__init__)
        1    0.000    0.000    0.001    0.001 _differentiable_functions.py:1(<module>)
      160    0.000    0.000    0.001    0.000 _parser.py:94(closegroup)
        1    0.000    0.000    0.001    0.001 object_array.py:1(<module>)
     9611    0.001    0.000    0.001    0.000 inspect.py:2751(kind)
        1    0.000    0.000    0.001    0.001 interval.py:186(IntervalArray)
       72    0.000    0.000    0.001    0.000 config.py:811(inner)
        1    0.000    0.000    0.001    0.001 csv.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _core.py:1(<module>)
        1    0.000    0.000    0.001    0.001 defchararray.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _variation.py:1(<module>)
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
     1101    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:748(find_spec)
        1    0.000    0.000    0.001    0.001 heapq.py:1(<module>)
       96    0.000    0.000    0.001    0.000 dataclasses.py:723(_get_field)
    11502    0.001    0.000    0.001    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.001    0.001 floating.py:1(<module>)
      522    0.000    0.000    0.001    0.000 compute.py:107(_get_arg_names)
        1    0.000    0.000    0.001    0.001 category.py:1(<module>)
        1    0.000    0.000    0.001    0.001 groupby.py:1225(GroupBy)
        1    0.000    0.000    0.001    0.001 _survival.py:1(<module>)
        7    0.000    0.000    0.001    0.000 enum.py:908(<listcomp>)
        3    0.000    0.000    0.001    0.000 missing.py:1(<module>)
       72    0.000    0.000    0.001    0.000 config.py:491(register_option)
        1    0.000    0.000    0.001    0.001 sysconfig.py:527(_init_posix)
     2611    0.000    0.000    0.001    0.000 docscrape.py:71(eof)
        1    0.000    0.000    0.001    0.001 scope.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _codata.py:1514(parse_constants_2018toXXXX)
        1    0.000    0.000    0.001    0.001 hb.py:1(<module>)
        1    0.000    0.000    0.001    0.001 contextvars.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _complex.py:1(<module>)
        1    0.000    0.000    0.001    0.001 resample.py:121(Resampler)
     7739    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
     7739    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:975(exec_module)
        1    0.000    0.000    0.001    0.001 string_arrow.py:1(<module>)
      308    0.000    0.000    0.001    0.000 inspect.py:2077(_signature_is_functionlike)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
